storeid,date,markdown1,markdown2,markdown3,markdown4,markdown5,totalmarkdown,hasmarkdown,markdownsegment
45,2023-02-04,1336.81,2922.74,3479.52,226.3,3650.89,11616.26,1,Promo modérée
45,2023-02-11,3379.34,2441.3,397.55,2546.11,921.4,9685.7,1,Promo modérée
45,2023-02-18,4657.98,2087.0,470.3,3270.81,688.0,11174.09,1,Promo modérée
45,2023-02-25,2479.65,1400.51,407.59,1729.05,672.78,6689.58,1,Promo modérée
45,2023-03-04,11.86,109.93,1980.14,2378.21,3687.81,8167.950000000001,1,Promo modérée
45,2023-03-11,1150.51,1018.98,2732.53,2105.74,1663.42,8671.18,1,Promo modérée
45,2023-03-18,1615.08,1139.55,2300.35,2034.51,2647.54,9737.029999999999,1,Promo modérée
45,2023-03-25,2680.15,2964.69,724.2,2542.47,2129.34,11040.85,1,Promo modérée
45,2023-04-01,4361.19,2154.99,307.6,2497.22,157.57,9478.57,1,Promo modérée
45,2023-04-08,3039.45,2894.92,3420.73,1190.75,3753.68,14299.53,1,Promo modérée
45,2023-04-15,349.48,1584.35,1658.65,3219.59,1823.18,8635.25,1,Promo modérée
45,2023-04-22,2589.96,1782.03,302.98,194.45,798.95,5668.369999999999,1,Promo modérée
45,2023-04-29,3571.85,778.43,273.57,1323.61,3275.26,9222.72,1,Promo modérée
45,2023-05-06,1653.3,66.9,3646.17,2473.76,1661.11,9501.24,1,Promo modérée
45,2023-05-13,4236.12,606.94,2906.67,790.31,396.66,8936.699999999999,1,Promo modérée
45,2023-05-20,2763.8,1224.38,3028.7,2640.96,3685.41,13343.25,1,Promo modérée
45,2023-05-27,3240.27,316.43,2202.68,2523.94,1831.88,10115.2,1,Promo modérée
45,2023-06-03,263.15,2205.48,3699.39,3174.43,4020.23,13362.68,1,Promo modérée
45,2023-06-10,4479.74,2514.48,3131.91,2365.03,2782.73,15273.89,1,Promo modérée
45,2023-06-17,2765.8,1450.12,3402.38,2974.19,794.69,11387.18,1,Promo modérée
45,2023-06-24,4207.55,1440.15,1879.96,3449.93,2336.47,13314.06,1,Promo modérée
45,2023-07-01,2904.41,2840.66,6596.79,2110.54,6946.26,21398.660000000003,1,Promo forte
45,2023-07-08,3648.43,2520.19,1387.41,1250.09,3478.9,12285.019999999999,1,Promo modérée
45,2023-07-15,1175.19,73.07,1096.59,2360.71,4118.64,8824.2,1,Promo modérée
45,2023-07-22,3672.0,2064.68,3228.37,3016.05,3686.0,15667.099999999999,1,Promo modérée
45,2023-07-29,1068.99,2357.93,1375.72,1398.95,1697.22,7898.81,1,Promo modérée
45,2023-08-05,530.44,1117.83,1661.23,24.82,3992.18,7326.5,1,Promo modérée
45,2023-08-12,3172.6,2880.87,2846.92,2205.86,3549.71,14655.96,1,Promo modérée
45,2023-08-19,385.47,2559.92,3870.56,1430.14,3857.24,12103.33,1,Promo modérée
45,2023-08-26,3153.34,2388.44,820.87,308.72,997.43,7668.800000000001,1,Promo modérée
45,2023-09-02,9415.81,662.3,7585.86,3826.96,6538.63,28029.559999999998,1,Promo forte
45,2023-09-09,2638.33,764.41,1631.79,1571.02,4115.3,10720.849999999999,1,Promo modérée
45,2023-09-16,2041.55,2918.91,3310.71,3289.21,1787.51,13347.890000000001,1,Promo modérée
45,2023-09-23,1339.33,314.8,802.94,2214.91,1224.82,5896.799999999999,1,Promo modérée
45,2023-09-30,2488.11,1044.19,292.15,1727.73,3484.64,9036.82,1,Promo modérée
45,2023-10-07,4114.09,1026.04,457.73,2142.07,4022.57,11762.5,1,Promo modérée
45,2023-10-14,4043.48,179.51,3561.82,1467.05,4039.28,13291.14,1,Promo modérée
45,2023-10-21,308.9,2065.25,2391.1,2542.01,3225.23,10532.49,1,Promo modérée
45,2023-10-28,1059.66,1891.96,811.48,3014.29,441.96,7219.349999999999,1,Promo modérée
45,2023-11-04,3422.29,2091.97,1100.13,1178.79,4114.88,11908.060000000001,1,Promo modérée
45,2023-11-11,740.03,294.87,237.54,2207.03,1442.69,4922.16,1,Promo faible
45,2023-11-18,4147.18,1954.99,3093.15,2020.29,2212.37,13427.98,1,Promo modérée
45,2023-11-25,10195.18,1691.01,5894.67,3682.48,6212.73,27676.07,1,Promo forte
45,2023-12-02,202.64,1708.9,3714.56,2282.24,2179.82,10088.16,1,Promo modérée
45,2023-12-09,3088.87,1702.23,3827.24,2924.92,2739.86,14283.12,1,Promo modérée
45,2023-12-16,3334.74,405.46,1721.81,3284.53,1468.35,10214.890000000001,1,Promo modérée
45,2023-12-23,4696.13,4744.65,7815.81,848.28,7607.24,25712.11,1,Promo forte
45,2023-12-30,251.69,2202.08,8369.86,154.3,2204.84,13182.77,1,Promo modérée
45,2024-01-06,6150.75,3708.5,6216.97,1014.41,4948.53,22039.16,1,Promo forte
45,2024-01-13,4954.2,1789.27,3444.76,2917.85,4231.2,17337.28,1,Promo modérée
45,2024-01-20,2604.11,753.93,2626.68,3172.88,1609.6,10767.199999999999,1,Promo modérée
45,2024-01-27,4447.13,2800.61,3616.97,1388.29,1294.29,13547.29,1,Promo modérée
45,2024-02-03,3193.71,2251.26,2304.62,2107.02,3405.1,13261.710000000001,1,Promo modérée
45,2024-02-10,1307.24,2746.78,3355.57,3134.1,1337.85,11881.54,1,Promo modérée
45,2024-02-17,1317.61,667.22,2248.39,1918.33,1900.41,8051.959999999999,1,Promo modérée
45,2024-02-24,185.39,457.78,1188.5,2205.33,4369.21,8406.21,1,Promo modérée
45,2024-03-02,1266.37,1473.2,3586.85,38.44,2189.84,8554.7,1,Promo modérée
45,2024-03-09,3096.16,2046.23,1424.74,1810.81,1231.07,9609.009999999998,1,Promo modérée
45,2024-03-16,4600.27,1976.57,1823.71,3238.88,4050.66,15690.09,1,Promo modérée
45,2024-03-23,2037.69,2379.04,2794.56,170.28,528.19,7909.759999999998,1,Promo modérée
45,2024-03-30,2991.9,1693.74,1585.02,110.03,866.12,7246.8099999999995,1,Promo modérée
45,2024-04-06,1735.64,1579.29,310.77,233.44,2211.99,6071.13,1,Promo modérée
45,2024-04-13,4346.18,975.69,1422.86,2906.14,4382.26,14033.130000000001,1,Promo modérée
45,2024-04-20,3408.93,1387.65,1072.65,375.3,3901.29,10145.82,1,Promo modérée
45,2024-04-27,3231.6,2722.85,1040.86,1217.75,3578.08,11791.14,1,Promo modérée
45,2024-05-04,2263.22,118.35,2037.76,2588.89,990.16,7998.379999999999,1,Promo modérée
45,2024-05-11,730.34,2170.95,938.19,3472.22,2393.08,9704.779999999999,1,Promo modérée
45,2024-05-18,4756.07,1551.81,3217.51,1059.77,3215.34,13800.5,1,Promo modérée
45,2024-05-25,4791.06,465.64,1017.64,2030.63,4413.12,12718.09,1,Promo modérée
45,2024-06-01,4961.64,1886.15,2127.82,1950.43,2887.03,13813.070000000002,1,Promo modérée
45,2024-06-08,2389.77,933.2,855.35,3237.6,146.7,7562.62,1,Promo modérée
45,2024-06-15,1126.78,2937.3,3623.8,3376.0,4482.55,15546.43,1,Promo modérée
45,2024-06-22,2177.79,851.22,152.29,254.5,96.49,3532.29,1,Promo faible
45,2024-06-29,4440.07,419.24,207.7,1117.83,3208.44,9393.279999999999,1,Promo modérée
45,2024-07-06,10547.8,2247.7,5204.61,449.29,632.16,19081.56,1,Promo modérée
45,2024-07-13,3679.79,420.13,2672.07,3348.57,2117.42,12237.98,1,Promo modérée
45,2024-07-20,3602.93,1291.83,2469.54,594.88,1742.54,9701.720000000001,1,Promo modérée
45,2024-07-27,528.27,220.97,592.08,2773.38,291.84,4406.540000000001,1,Promo faible
45,2024-08-03,994.97,1348.62,2741.81,2751.18,557.47,8394.05,1,Promo modérée
45,2024-08-10,2343.33,410.62,3058.2,251.14,4030.06,10093.35,1,Promo modérée
45,2024-08-17,4949.75,2575.8,2031.73,2517.9,3326.66,15401.84,1,Promo modérée
45,2024-08-24,3844.92,1567.85,1584.82,3389.55,1867.6,12254.74,1,Promo modérée
45,2024-08-31,4038.08,2944.13,595.62,3066.4,2358.64,13002.869999999999,1,Promo modérée
45,2024-09-07,1735.82,4693.21,2647.01,1981.59,497.58,11555.210000000001,1,Promo modérée
45,2024-09-14,2436.36,2424.81,3717.79,1803.66,1814.88,12197.5,1,Promo modérée
45,2024-09-21,4104.55,2466.78,2739.91,1650.14,1816.45,12777.83,1,Promo modérée
45,2024-09-28,4158.92,1121.55,2194.62,977.07,3766.11,12218.27,1,Promo modérée
45,2024-10-05,679.21,2021.28,1245.56,2711.02,293.25,6950.32,1,Promo modérée
45,2024-10-12,2310.72,838.94,129.31,2317.4,3916.99,9513.36,1,Promo modérée
45,2024-10-19,3489.96,1192.14,3678.17,1970.41,3386.03,13716.710000000001,1,Promo modérée
45,2024-10-26,71.87,2230.9,1352.34,1500.76,2529.24,7685.11,1,Promo modérée
45,2024-11-02,1277.62,143.21,695.71,1508.13,1539.33,5164.0,1,Promo modérée
45,2024-11-09,4074.11,2571.97,2363.25,411.5,1827.81,11248.64,1,Promo modérée
45,2024-11-16,3650.32,459.32,1780.51,677.45,46.28,6613.88,1,Promo modérée
45,2024-11-23,2531.52,2219.0,4581.11,1472.8,8246.16,19050.59,1,Promo modérée
45,2024-11-30,6870.76,6231.89,6085.52,6258.44,4341.09,29787.7,1,Promo forte
45,2024-12-07,2361.6,302.24,2693.49,2538.84,882.89,8779.06,1,Promo modérée
45,2024-12-14,4380.93,1461.89,3261.01,755.14,287.69,10146.660000000002,1,Promo modérée
45,2024-12-21,3473.01,264.58,2120.6,3892.29,1057.04,10807.52,1,Promo modérée
46,2022-01-01,5067.79,6482.04,487.56,3626.97,2826.18,18490.539999999997,1,Promo modérée
46,2022-01-08,2269.4,1362.69,1982.81,1454.98,2013.64,9083.519999999999,1,Promo modérée
46,2022-01-15,1053.94,1632.56,11.24,3223.85,2390.04,8311.630000000001,1,Promo modérée
46,2022-01-22,2353.66,120.81,3127.22,2767.23,3158.8,11527.720000000001,1,Promo modérée
46,2022-01-29,909.77,1536.87,2167.03,2676.06,1565.64,8855.369999999999,1,Promo modérée
46,2022-02-05,451.27,2239.05,2383.36,53.68,3232.09,8359.45,1,Promo modérée
46,2022-02-12,599.98,2757.1,3595.65,3150.91,1621.63,11725.27,1,Promo modérée
46,2022-02-19,2843.85,964.21,2318.22,2074.33,4081.78,12282.390000000001,1,Promo modérée
46,2022-02-26,77.68,1375.76,2614.77,2779.29,2012.7,8860.2,1,Promo modérée
46,2022-03-05,4974.39,1229.83,1545.08,1029.28,2189.2,10967.779999999999,1,Promo modérée
46,2022-03-12,3905.46,2746.9,379.62,1575.38,319.69,8927.050000000001,1,Promo modérée
46,2022-03-19,1488.38,1136.62,1906.23,2767.81,661.49,7960.529999999999,1,Promo modérée
46,2022-03-26,949.32,1312.61,2742.36,1571.31,4077.08,10652.68,1,Promo modérée
46,2022-04-02,1984.54,1147.54,3240.02,32.74,2030.01,8434.85,1,Promo modérée
46,2022-04-09,4238.54,107.29,1221.7,36.74,744.86,6349.129999999999,1,Promo modérée
46,2022-04-16,614.35,2056.9,2772.5,2542.22,3443.88,11429.849999999999,1,Promo modérée
46,2022-04-23,4853.88,672.93,1112.5,2015.92,3515.66,12170.89,1,Promo modérée
46,2022-04-30,1264.77,1852.31,1431.16,1126.39,1592.98,7267.610000000001,1,Promo modérée
46,2022-05-07,1410.8,2562.9,3480.74,1587.87,3131.31,12173.619999999999,1,Promo modérée
46,2022-05-14,3847.05,2554.97,70.85,1702.42,1232.65,9407.94,1,Promo modérée
46,2022-05-21,3850.32,808.4,351.33,765.5,2696.09,8471.64,1,Promo modérée
46,2022-05-28,2482.63,33.02,2367.63,1138.55,2385.87,8407.7,1,Promo modérée
46,2022-06-04,1907.76,1266.0,222.24,2409.59,878.78,6684.37,1,Promo modérée
46,2022-06-11,1211.93,1346.14,184.88,848.13,3531.82,7122.900000000001,1,Promo modérée
46,2022-06-18,639.15,1575.76,465.26,2722.53,2342.5,7745.200000000001,1,Promo modérée
46,2022-06-25,141.34,1570.54,2709.86,817.79,4439.37,9678.9,1,Promo modérée
46,2022-07-02,7323.28,4118.51,7235.01,2343.61,8692.3,29712.710000000003,1,Promo forte
46,2022-07-09,3649.79,2925.75,486.91,1095.75,3513.22,11671.42,1,Promo modérée
46,2022-07-16,3370.32,1757.46,3060.95,3080.39,3731.86,15000.980000000001,1,Promo modérée
46,2022-07-23,4398.25,1678.84,2004.94,2746.1,2489.89,13318.02,1,Promo modérée
46,2022-07-30,1126.16,538.35,953.69,2561.41,2948.99,8128.6,1,Promo modérée
46,2022-08-06,1892.93,437.45,3338.5,2984.08,490.71,9143.669999999998,1,Promo modérée
46,2022-08-13,4511.85,184.91,2535.14,77.26,4177.19,11486.349999999999,1,Promo modérée
46,2022-08-20,3736.49,2918.99,3968.21,2833.88,3812.37,17269.94,1,Promo modérée
46,2022-08-27,2505.81,2875.47,2329.74,1943.91,3720.09,13375.02,1,Promo modérée
46,2022-09-03,5537.48,2406.39,2926.19,1649.73,8850.57,21370.36,1,Promo forte
46,2022-09-10,3056.05,2.08,1071.57,3497.72,4386.49,12013.91,1,Promo modérée
46,2022-09-17,4661.08,1437.4,3903.6,1888.42,2901.78,14792.28,1,Promo modérée
46,2022-09-24,2512.19,1179.98,3876.17,1668.18,567.95,9804.470000000001,1,Promo modérée
46,2022-10-01,1912.61,2742.15,3791.02,187.46,555.4,9188.64,1,Promo modérée
46,2022-10-08,1138.11,2751.75,2752.94,2159.08,3530.96,12332.84,1,Promo modérée
46,2022-10-15,3766.04,1696.98,47.18,738.92,4333.05,10582.170000000002,1,Promo modérée
46,2022-10-22,20.41,1321.96,1777.3,2841.32,817.05,6778.04,1,Promo modérée
46,2022-10-29,1314.48,762.16,926.07,1119.28,2415.11,6537.1,1,Promo modérée
46,2022-11-05,503.52,2833.08,1234.36,50.87,1139.2,5761.03,1,Promo modérée
46,2022-11-12,3663.13,1405.79,2242.41,2130.69,1218.17,10660.19,1,Promo modérée
46,2022-11-19,2763.01,1620.34,482.45,29.19,400.25,5295.24,1,Promo modérée
46,2022-11-26,2369.89,2616.37,761.85,1650.18,4016.35,11414.640000000001,1,Promo modérée
46,2022-12-03,751.99,582.56,480.36,560.29,1901.31,4276.51,1,Promo faible
46,2022-12-10,4043.81,765.36,2660.1,203.0,4320.97,11993.240000000002,1,Promo modérée
46,2022-12-17,1881.18,2686.97,1052.8,2337.7,1620.47,9579.119999999999,1,Promo modérée
46,2022-12-24,3045.81,3219.38,5401.58,3601.96,7974.73,23243.46,1,Promo forte
46,2022-12-31,5356.48,6121.59,4994.61,4084.04,7167.3,27724.02,1,Promo forte
46,2023-01-07,9635.36,4488.75,3442.16,4270.99,3005.19,24842.45,1,Promo forte
46,2023-01-14,3043.46,2083.69,384.09,2829.19,3709.56,12049.99,1,Promo modérée
46,2023-01-21,1342.87,547.51,2554.14,1274.37,4198.63,9917.52,1,Promo modérée
46,2023-01-28,2592.79,1157.41,3343.98,1006.75,61.69,8162.62,1,Promo modérée
46,2023-02-04,3690.5,2326.6,1742.23,2917.75,773.7,11450.78,1,Promo modérée
46,2023-02-11,1690.75,54.01,2813.4,2393.86,2025.98,8978.0,1,Promo modérée
46,2023-02-18,3656.79,688.55,379.03,291.15,2124.08,7139.599999999999,1,Promo modérée
46,2023-02-25,260.01,2566.02,2642.71,614.32,3070.71,9153.77,1,Promo modérée
46,2023-03-04,1195.66,248.54,3384.48,2074.93,1636.51,8540.12,1,Promo modérée
46,2023-03-11,3830.4,601.57,2637.05,1520.13,2250.71,10839.86,1,Promo modérée
46,2023-03-18,1122.76,1229.79,2876.91,1782.8,4058.1,11070.36,1,Promo modérée
46,2023-03-25,2323.86,45.04,3093.75,1266.31,1172.07,7901.029999999999,1,Promo modérée
46,2023-04-01,1163.84,1938.36,2681.7,1461.85,2558.29,9804.04,1,Promo modérée
46,2023-04-08,3589.23,203.18,2010.03,1844.13,3502.19,11148.76,1,Promo modérée
46,2023-04-15,800.15,118.55,3063.76,598.17,205.2,4785.83,1,Promo faible
46,2023-04-22,4714.68,2564.43,1257.84,1661.0,2325.7,12523.650000000001,1,Promo modérée
46,2023-04-29,3814.1,1667.8,3311.12,188.08,4069.38,13050.48,1,Promo modérée
46,2023-05-06,4901.31,2850.83,906.18,1515.16,701.74,10875.22,1,Promo modérée
46,2023-05-13,1203.93,2976.72,2061.76,1256.83,4109.23,11608.47,1,Promo modérée
46,2023-05-20,3825.66,2081.33,1483.17,1643.18,2334.55,11367.89,1,Promo modérée
46,2023-05-27,2348.6,1708.76,852.65,1856.95,3357.12,10124.079999999998,1,Promo modérée
46,2023-06-03,3766.7,2250.21,984.68,2162.63,3505.08,12669.300000000001,1,Promo modérée
46,2023-06-10,1531.7,1803.93,1158.71,3294.85,873.6,8662.79,1,Promo modérée
46,2023-06-17,1568.91,2429.4,1216.59,565.0,4199.11,9979.01,1,Promo modérée
46,2023-06-24,4012.06,166.75,1327.89,2730.29,2304.62,10541.61,1,Promo modérée
46,2023-07-01,8895.74,3723.55,6504.62,1638.81,3914.71,24677.43,1,Promo forte
46,2023-07-08,542.78,1277.25,3754.88,3307.98,1335.07,10217.96,1,Promo modérée
46,2023-07-15,1784.27,51.03,1037.59,3150.97,2011.4,8035.26,1,Promo modérée
46,2023-07-22,3121.44,2758.25,1676.4,2326.05,1983.17,11865.31,1,Promo modérée
46,2023-07-29,3341.93,1158.42,3670.22,2264.3,89.61,10524.48,1,Promo modérée
46,2023-08-05,1610.08,1616.76,697.6,861.78,1966.13,6752.35,1,Promo modérée
46,2023-08-12,4313.37,1944.02,1873.98,3314.3,3311.22,14756.889999999998,1,Promo modérée
46,2023-08-19,1007.46,1037.91,2038.47,550.78,93.52,4728.14,1,Promo faible
46,2023-08-26,4034.27,917.56,3752.85,1330.85,3585.17,13620.7,1,Promo modérée
46,2023-09-02,7789.1,5082.45,62.72,5804.44,4674.74,23413.449999999997,1,Promo forte
46,2023-09-09,1477.94,1675.82,547.71,2362.76,853.26,6917.490000000001,1,Promo modérée
46,2023-09-16,1111.55,983.01,217.67,3273.19,536.29,6121.71,1,Promo modérée
46,2023-09-23,1216.07,2339.64,1854.75,1599.74,2456.6,9466.8,1,Promo modérée
46,2023-09-30,4060.41,1555.82,2510.95,3031.62,2141.97,13300.769999999999,1,Promo modérée
46,2023-10-07,525.8,1743.66,185.64,546.59,2694.93,5696.62,1,Promo modérée
46,2023-10-14,2823.71,1602.75,248.07,2359.97,2308.06,9342.56,1,Promo modérée
46,2023-10-21,868.56,658.0,821.18,3117.82,3149.98,8615.539999999999,1,Promo modérée
46,2023-10-28,2381.12,2486.77,1327.71,77.74,1491.96,7765.299999999999,1,Promo modérée
46,2023-11-04,504.56,293.52,795.25,1247.36,2397.3,5237.99,1,Promo modérée
46,2023-11-11,2744.43,2210.47,1367.79,1649.83,128.67,8101.19,1,Promo modérée
46,2023-11-18,4124.94,2838.16,2385.59,186.91,3324.72,12860.319999999998,1,Promo modérée
46,2023-11-25,3066.24,2818.4,6479.0,1024.63,2841.32,16229.59,1,Promo modérée
46,2023-12-02,3702.77,2333.66,657.57,933.18,2309.13,9936.310000000001,1,Promo modérée
46,2023-12-09,4245.17,13.46,456.88,193.78,2156.22,7065.51,1,Promo modérée
46,2023-12-16,4952.68,2560.42,2948.75,2070.91,1091.47,13624.23,1,Promo modérée
46,2023-12-23,1870.99,3710.05,6101.48,2302.04,7722.14,21706.7,1,Promo forte
46,2023-12-30,1739.39,3715.27,8352.44,6899.76,3205.16,23912.02,1,Promo forte
46,2024-01-06,10971.72,5264.63,3433.97,4685.77,3605.45,27961.54,1,Promo forte
46,2024-01-13,210.99,2819.82,3469.13,1265.47,4308.89,12074.300000000001,1,Promo modérée
46,2024-01-20,4047.91,2819.86,1126.04,1862.34,3904.48,13760.63,1,Promo modérée
46,2024-01-27,1576.8,356.1,1090.99,2319.77,49.25,5392.91,1,Promo modérée
46,2024-02-03,249.68,1655.35,711.07,847.75,829.06,4292.91,1,Promo faible
46,2024-02-10,4757.98,2334.39,3312.06,604.83,3013.41,14022.669999999998,1,Promo modérée
46,2024-02-17,2071.16,451.62,3891.43,2396.98,217.9,9029.089999999998,1,Promo modérée
46,2024-02-24,886.53,1223.64,2502.22,1277.69,1713.98,7604.0599999999995,1,Promo modérée
46,2024-03-02,763.25,137.78,3302.14,1928.96,3724.66,9856.79,1,Promo modérée
46,2024-03-09,4112.67,1702.0,2433.36,1210.45,907.27,10365.750000000002,1,Promo modérée
46,2024-03-16,2171.54,2229.74,432.19,1452.63,1912.16,8198.26,1,Promo modérée
46,2024-03-23,3491.92,867.28,3475.65,1690.32,1486.68,11011.85,1,Promo modérée
46,2024-03-30,3616.06,2571.37,3393.6,2326.13,4306.33,16213.49,1,Promo modérée
46,2024-04-06,4087.0,1201.31,1701.24,914.29,1009.99,8913.83,1,Promo modérée
46,2024-04-13,3694.2,1110.37,3687.82,1150.55,500.11,10143.05,1,Promo modérée
46,2024-04-20,3786.97,329.81,3416.32,597.45,309.06,8439.61,1,Promo modérée
46,2024-04-27,4263.38,2409.92,3238.55,3117.37,3893.45,16922.670000000002,1,Promo modérée
46,2024-05-04,3215.49,369.99,844.58,2705.35,2922.01,10057.42,1,Promo modérée
46,2024-05-11,1401.66,1015.67,1111.25,122.46,1177.08,4828.12,1,Promo faible
46,2024-05-18,1320.63,1733.05,125.31,3122.02,2014.82,8315.83,1,Promo modérée
46,2024-05-25,4626.01,1120.39,1004.34,1161.51,1840.42,9752.670000000002,1,Promo modérée
46,2024-06-01,1426.5,1151.43,1868.55,2091.56,588.15,7126.1900000000005,1,Promo modérée
46,2024-06-08,4734.64,61.43,3245.41,1791.04,2784.66,12617.18,1,Promo modérée
46,2024-06-15,3700.95,1678.77,1793.83,1747.66,3705.92,12627.13,1,Promo modérée
46,2024-06-22,1665.61,2034.71,342.17,1946.81,3848.55,9837.849999999999,1,Promo modérée
46,2024-06-29,347.65,213.87,1701.76,733.28,918.88,3915.4399999999996,1,Promo faible
46,2024-07-06,3199.72,529.45,6008.1,4509.18,2099.96,16346.41,1,Promo modérée
46,2024-07-13,490.15,1374.56,107.93,1453.2,4092.38,7518.22,1,Promo modérée
46,2024-07-20,4966.92,1014.77,1117.4,1999.49,3353.93,12452.51,1,Promo modérée
46,2024-07-27,806.55,1530.35,189.39,2939.99,2824.47,8290.749999999998,1,Promo modérée
46,2024-08-03,3323.48,1122.67,2210.6,569.41,3497.06,10723.22,1,Promo modérée
46,2024-08-10,1233.52,1385.61,1545.63,2168.69,2533.43,8866.880000000001,1,Promo modérée
46,2024-08-17,3226.72,2566.75,2165.06,678.43,2819.7,11456.66,1,Promo modérée
46,2024-08-24,3088.81,454.7,3264.89,2226.32,2411.14,11445.859999999999,1,Promo modérée
46,2024-08-31,1313.79,2444.71,1335.96,2907.48,1476.04,9477.98,1,Promo modérée
46,2024-09-07,9893.75,2452.88,4149.86,184.97,9660.32,26341.780000000002,1,Promo forte
46,2024-09-14,2665.26,701.55,1948.44,1136.8,2015.94,8467.99,1,Promo modérée
46,2024-09-21,4025.26,1581.76,2255.91,2868.72,200.25,10931.9,1,Promo modérée
46,2024-09-28,1331.24,2686.6,2753.95,2135.54,2354.04,11261.369999999999,1,Promo modérée
46,2024-10-05,1832.1,2497.39,2528.84,2153.45,1028.76,10040.539999999999,1,Promo modérée
46,2024-10-12,386.37,1517.09,2735.43,569.24,1896.5,7104.629999999999,1,Promo modérée
46,2024-10-19,3625.12,1907.98,2854.54,2035.27,3761.25,14184.16,1,Promo modérée
46,2024-10-26,195.56,586.96,3235.51,2892.02,3684.39,10594.44,1,Promo modérée
46,2024-11-02,4684.74,1670.04,655.54,2576.27,1331.46,10918.05,1,Promo modérée
46,2024-11-09,2432.52,2936.2,1757.09,2951.73,4356.43,14433.97,1,Promo modérée
46,2024-11-16,4189.75,1100.21,799.62,2808.12,2686.12,11583.82,1,Promo modérée
46,2024-11-23,3144.61,5408.47,5144.92,7618.04,9063.48,30379.52,1,Promo forte
46,2024-11-30,984.71,3758.33,3546.16,4199.93,2364.4,14853.53,1,Promo modérée
46,2024-12-07,4354.17,1169.98,2312.66,1002.32,3640.9,12480.029999999999,1,Promo modérée
46,2024-12-14,3182.44,2878.54,2593.54,3347.38,1370.61,13372.510000000002,1,Promo modérée
46,2024-12-21,5283.99,4531.39,8202.39,3215.07,9422.28,30655.120000000003,1,Promo forte
47,2022-01-01,2726.19,4576.6,4812.76,2239.12,2829.35,17184.02,1,Promo modérée
47,2022-01-08,4852.16,2455.42,2099.8,1825.96,871.25,12104.59,1,Promo modérée
47,2022-01-15,265.49,2883.74,799.62,1926.45,336.19,6211.489999999999,1,Promo modérée
47,2022-01-22,783.36,1536.42,182.74,684.64,612.78,3799.9400000000005,1,Promo faible
47,2022-01-29,1791.11,127.78,2782.62,135.64,2487.52,7324.67,1,Promo modérée
47,2022-02-05,2638.88,1598.11,153.12,2694.57,4302.94,11387.619999999999,1,Promo modérée
47,2022-02-12,3793.4,645.29,3005.7,505.38,3206.26,11156.03,1,Promo modérée
47,2022-02-19,472.34,2474.97,3500.7,2407.96,4391.49,13247.460000000001,1,Promo modérée
47,2022-02-26,3292.07,2398.58,658.99,2777.22,418.37,9545.23,1,Promo modérée
47,2022-03-05,2124.39,1821.83,1696.89,878.19,1142.15,7663.449999999999,1,Promo modérée
47,2022-03-12,370.77,43.48,641.62,674.55,1213.76,2944.18,1,Promo faible
47,2022-03-19,3150.94,1670.12,1762.26,2218.93,4058.4,12860.65,1,Promo modérée
47,2022-03-26,2260.12,1706.39,2690.47,130.41,2160.9,8948.289999999999,1,Promo modérée
47,2022-04-02,4706.66,2555.53,1450.28,1871.88,2660.9,13245.250000000002,1,Promo modérée
47,2022-04-09,4245.91,1213.05,523.66,2129.98,1607.67,9720.27,1,Promo modérée
47,2022-04-16,3079.1,257.97,2757.45,2634.57,1058.42,9787.51,1,Promo modérée
47,2022-04-23,3045.98,1552.71,3968.63,1429.24,806.81,10803.369999999999,1,Promo modérée
47,2022-04-30,2860.06,2140.25,1345.29,2956.6,2671.67,11973.869999999999,1,Promo modérée
47,2022-05-07,1820.21,961.68,3799.79,954.79,3944.54,11481.01,1,Promo modérée
47,2022-05-14,1067.08,1059.83,3966.33,1417.42,2946.76,10457.42,1,Promo modérée
47,2022-05-21,1412.28,742.1,105.1,707.38,1180.86,4147.72,1,Promo faible
47,2022-05-28,944.91,2807.18,1228.39,325.25,3762.69,9068.42,1,Promo modérée
47,2022-06-04,2226.79,1673.72,1606.6,1738.81,3056.97,10302.89,1,Promo modérée
47,2022-06-11,2354.68,11.37,3014.04,3181.8,2936.78,11498.67,1,Promo modérée
47,2022-06-18,310.28,63.55,3856.67,1541.66,2755.59,8527.75,1,Promo modérée
47,2022-06-25,2880.39,2188.94,3403.26,445.56,1250.81,10168.96,1,Promo modérée
47,2022-07-02,364.57,5560.55,3686.62,2535.06,5255.18,17401.98,1,Promo modérée
47,2022-07-09,3859.48,1402.25,1475.65,2910.04,779.81,10427.229999999998,1,Promo modérée
47,2022-07-16,2562.62,649.17,3483.07,855.46,1412.85,8963.17,1,Promo modérée
47,2022-07-23,4559.03,952.93,984.94,1670.16,1661.51,9828.57,1,Promo modérée
47,2022-07-30,4103.81,2270.45,21.74,1493.11,760.37,8649.48,1,Promo modérée
47,2022-08-06,4451.55,1770.14,3992.52,1693.03,3975.75,15882.990000000002,1,Promo modérée
47,2022-08-13,376.5,588.19,3150.15,3246.1,1500.6,8861.54,1,Promo modérée
47,2022-08-20,4908.97,2546.36,1453.44,1072.13,3686.64,13667.54,1,Promo modérée
47,2022-08-27,765.79,2096.15,2839.72,947.61,1791.14,8440.41,1,Promo modérée
47,2022-09-03,2344.54,3902.29,6794.52,29.9,1126.38,14197.630000000001,1,Promo modérée
