storeid,storelabel,store_type,storesize,sizecategory,deptid,deptlabel,date,year,quarter,month,monthname,week,isholiday,ca_semaine,total_markdown,has_markdown,markdown1,markdown2,markdown3,markdown4,markdown5
48,Store_48,B,97869,Medium,16,Dept_16,2022-07-09,2022,3,7,July,27,0,33301.16,13533.2,1,3271.68,1783.36,886.09,3200.05,4392.02
48,Store_48,B,97869,Medium,17,Dept_17,2022-07-09,2022,3,7,July,27,0,67129.97,13533.2,1,3271.68,1783.36,886.09,3200.05,4392.02
48,Store_48,B,97869,Medium,18,Dept_18,2022-07-09,2022,3,7,July,27,0,20456.45,13533.2,1,3271.68,1783.36,886.09,3200.05,4392.02
48,Store_48,B,97869,Medium,19,Dept_19,2022-07-09,2022,3,7,July,27,0,62492.58,13533.2,1,3271.68,1783.36,886.09,3200.05,4392.02
48,Store_48,B,97869,Medium,20,Dept_20,2022-07-09,2022,3,7,July,27,0,53422.68,13533.2,1,3271.68,1783.36,886.09,3200.05,4392.02
48,Store_48,B,97869,Medium,1,Dept_01,2022-07-16,2022,3,7,July,28,0,36459.01,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,2,Dept_02,2022-07-16,2022,3,7,July,28,0,34803.92,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,3,Dept_03,2022-07-16,2022,3,7,July,28,0,27946.56,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,4,Dept_04,2022-07-16,2022,3,7,July,28,0,32660.19,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,5,Dept_05,2022-07-16,2022,3,7,July,28,0,34091.59,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,6,Dept_06,2022-07-16,2022,3,7,July,28,0,43662.1,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,7,Dept_07,2022-07-16,2022,3,7,July,28,0,35980.0,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,8,Dept_08,2022-07-16,2022,3,7,July,28,0,22735.41,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,9,Dept_09,2022-07-16,2022,3,7,July,28,0,21541.9,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,10,Dept_10,2022-07-16,2022,3,7,July,28,0,44089.51,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,11,Dept_11,2022-07-16,2022,3,7,July,28,0,36439.49,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,12,Dept_12,2022-07-16,2022,3,7,July,28,0,43996.04,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,13,Dept_13,2022-07-16,2022,3,7,July,28,0,49152.03,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,14,Dept_14,2022-07-16,2022,3,7,July,28,0,47425.32,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,15,Dept_15,2022-07-16,2022,3,7,July,28,0,12730.98,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,16,Dept_16,2022-07-16,2022,3,7,July,28,0,57768.18,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,17,Dept_17,2022-07-16,2022,3,7,July,28,0,22225.2,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,18,Dept_18,2022-07-16,2022,3,7,July,28,0,48971.75,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,19,Dept_19,2022-07-16,2022,3,7,July,28,0,41109.96,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,20,Dept_20,2022-07-16,2022,3,7,July,28,0,43311.17,13191.380000000001,1,1816.98,2928.4,2190.89,1962.2,4292.91
48,Store_48,B,97869,Medium,1,Dept_01,2022-07-23,2022,3,7,July,29,0,20832.0,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,2,Dept_02,2022-07-23,2022,3,7,July,29,0,16440.68,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,3,Dept_03,2022-07-23,2022,3,7,July,29,0,34395.69,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,4,Dept_04,2022-07-23,2022,3,7,July,29,0,29560.45,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,5,Dept_05,2022-07-23,2022,3,7,July,29,0,21775.32,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,6,Dept_06,2022-07-23,2022,3,7,July,29,0,5667.38,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,7,Dept_07,2022-07-23,2022,3,7,July,29,0,16833.67,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,8,Dept_08,2022-07-23,2022,3,7,July,29,0,34012.91,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,9,Dept_09,2022-07-23,2022,3,7,July,29,0,8496.27,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,10,Dept_10,2022-07-23,2022,3,7,July,29,0,40681.62,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,11,Dept_11,2022-07-23,2022,3,7,July,29,0,46420.87,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,12,Dept_12,2022-07-23,2022,3,7,July,29,0,42322.64,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,13,Dept_13,2022-07-23,2022,3,7,July,29,0,26768.15,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,14,Dept_14,2022-07-23,2022,3,7,July,29,0,8761.36,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,15,Dept_15,2022-07-23,2022,3,7,July,29,0,11825.33,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,16,Dept_16,2022-07-23,2022,3,7,July,29,0,48682.78,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,17,Dept_17,2022-07-23,2022,3,7,July,29,0,17810.6,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,18,Dept_18,2022-07-23,2022,3,7,July,29,0,62921.85,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,19,Dept_19,2022-07-23,2022,3,7,July,29,0,13484.8,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,20,Dept_20,2022-07-23,2022,3,7,July,29,0,53312.64,12114.6,1,4318.26,2760.27,1977.14,330.92,2728.01
48,Store_48,B,97869,Medium,1,Dept_01,2022-07-30,2022,3,7,July,30,0,10607.87,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,2,Dept_02,2022-07-30,2022,3,7,July,30,0,22765.53,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,3,Dept_03,2022-07-30,2022,3,7,July,30,0,20137.98,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,4,Dept_04,2022-07-30,2022,3,7,July,30,0,21731.72,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,5,Dept_05,2022-07-30,2022,3,7,July,30,0,43079.44,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,6,Dept_06,2022-07-30,2022,3,7,July,30,0,5162.35,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,7,Dept_07,2022-07-30,2022,3,7,July,30,0,17200.94,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,8,Dept_08,2022-07-30,2022,3,7,July,30,0,40806.29,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,9,Dept_09,2022-07-30,2022,3,7,July,30,0,17046.13,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,10,Dept_10,2022-07-30,2022,3,7,July,30,0,16689.5,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,11,Dept_11,2022-07-30,2022,3,7,July,30,0,13720.19,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,12,Dept_12,2022-07-30,2022,3,7,July,30,0,30105.38,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,13,Dept_13,2022-07-30,2022,3,7,July,30,0,35219.22,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,14,Dept_14,2022-07-30,2022,3,7,July,30,0,29226.55,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,15,Dept_15,2022-07-30,2022,3,7,July,30,0,63442.28,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,16,Dept_16,2022-07-30,2022,3,7,July,30,0,21051.46,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,17,Dept_17,2022-07-30,2022,3,7,July,30,0,62578.15,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,18,Dept_18,2022-07-30,2022,3,7,July,30,0,48989.92,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,19,Dept_19,2022-07-30,2022,3,7,July,30,0,17958.78,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,20,Dept_20,2022-07-30,2022,3,7,July,30,0,65695.06,11162.76,1,3555.81,1288.13,3311.68,2452.92,554.22
48,Store_48,B,97869,Medium,1,Dept_01,2022-08-06,2022,3,8,August,31,0,5248.02,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,2,Dept_02,2022-08-06,2022,3,8,August,31,0,30337.64,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,3,Dept_03,2022-08-06,2022,3,8,August,31,0,7257.39,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,4,Dept_04,2022-08-06,2022,3,8,August,31,0,7637.14,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,5,Dept_05,2022-08-06,2022,3,8,August,31,0,20469.34,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,6,Dept_06,2022-08-06,2022,3,8,August,31,0,20401.27,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,7,Dept_07,2022-08-06,2022,3,8,August,31,0,8763.46,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,8,Dept_08,2022-08-06,2022,3,8,August,31,0,28395.1,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,9,Dept_09,2022-08-06,2022,3,8,August,31,0,15898.19,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,10,Dept_10,2022-08-06,2022,3,8,August,31,0,13392.39,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,11,Dept_11,2022-08-06,2022,3,8,August,31,0,5007.27,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,12,Dept_12,2022-08-06,2022,3,8,August,31,0,55505.14,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,13,Dept_13,2022-08-06,2022,3,8,August,31,0,17950.21,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,14,Dept_14,2022-08-06,2022,3,8,August,31,0,20889.87,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,15,Dept_15,2022-08-06,2022,3,8,August,31,0,31149.31,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,16,Dept_16,2022-08-06,2022,3,8,August,31,0,15767.14,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,17,Dept_17,2022-08-06,2022,3,8,August,31,0,67784.9,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,18,Dept_18,2022-08-06,2022,3,8,August,31,0,7383.11,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,19,Dept_19,2022-08-06,2022,3,8,August,31,0,15848.89,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,20,Dept_20,2022-08-06,2022,3,8,August,31,0,53102.27,7106.219999999999,1,1700.91,988.38,457.95,748.38,3210.6
48,Store_48,B,97869,Medium,1,Dept_01,2022-08-13,2022,3,8,August,32,0,31742.75,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,2,Dept_02,2022-08-13,2022,3,8,August,32,0,24276.46,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,3,Dept_03,2022-08-13,2022,3,8,August,32,0,15369.82,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,4,Dept_04,2022-08-13,2022,3,8,August,32,0,21576.55,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,5,Dept_05,2022-08-13,2022,3,8,August,32,0,20117.18,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,6,Dept_06,2022-08-13,2022,3,8,August,32,0,30737.77,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,7,Dept_07,2022-08-13,2022,3,8,August,32,0,36874.66,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,8,Dept_08,2022-08-13,2022,3,8,August,32,0,46690.39,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,9,Dept_09,2022-08-13,2022,3,8,August,32,0,52969.62,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,10,Dept_10,2022-08-13,2022,3,8,August,32,0,22743.33,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,11,Dept_11,2022-08-13,2022,3,8,August,32,0,5324.24,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,12,Dept_12,2022-08-13,2022,3,8,August,32,0,29748.74,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,13,Dept_13,2022-08-13,2022,3,8,August,32,0,21085.72,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,14,Dept_14,2022-08-13,2022,3,8,August,32,0,57009.19,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,15,Dept_15,2022-08-13,2022,3,8,August,32,0,24166.77,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,16,Dept_16,2022-08-13,2022,3,8,August,32,0,35744.83,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,17,Dept_17,2022-08-13,2022,3,8,August,32,0,56068.52,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,18,Dept_18,2022-08-13,2022,3,8,August,32,0,62237.0,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,19,Dept_19,2022-08-13,2022,3,8,August,32,0,26237.49,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,20,Dept_20,2022-08-13,2022,3,8,August,32,0,18270.8,15737.69,1,3972.17,2343.54,3392.0,2974.2,3055.78
48,Store_48,B,97869,Medium,1,Dept_01,2022-08-20,2022,3,8,August,33,0,11004.09,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,2,Dept_02,2022-08-20,2022,3,8,August,33,0,18587.78,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,3,Dept_03,2022-08-20,2022,3,8,August,33,0,6217.63,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,4,Dept_04,2022-08-20,2022,3,8,August,33,0,14738.84,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,5,Dept_05,2022-08-20,2022,3,8,August,33,0,9244.1,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,6,Dept_06,2022-08-20,2022,3,8,August,33,0,16470.25,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,7,Dept_07,2022-08-20,2022,3,8,August,33,0,36244.67,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,8,Dept_08,2022-08-20,2022,3,8,August,33,0,15394.11,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,9,Dept_09,2022-08-20,2022,3,8,August,33,0,32238.02,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,10,Dept_10,2022-08-20,2022,3,8,August,33,0,45258.59,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,11,Dept_11,2022-08-20,2022,3,8,August,33,0,24586.47,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,12,Dept_12,2022-08-20,2022,3,8,August,33,0,49202.01,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,13,Dept_13,2022-08-20,2022,3,8,August,33,0,36366.09,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,14,Dept_14,2022-08-20,2022,3,8,August,33,0,15899.98,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,15,Dept_15,2022-08-20,2022,3,8,August,33,0,19241.94,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,16,Dept_16,2022-08-20,2022,3,8,August,33,0,30973.62,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,17,Dept_17,2022-08-20,2022,3,8,August,33,0,11798.66,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,18,Dept_18,2022-08-20,2022,3,8,August,33,0,50163.09,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,19,Dept_19,2022-08-20,2022,3,8,August,33,0,11321.88,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,20,Dept_20,2022-08-20,2022,3,8,August,33,0,24984.09,10548.710000000001,1,521.2,568.11,3113.15,3314.89,3031.36
48,Store_48,B,97869,Medium,1,Dept_01,2022-08-27,2022,3,8,August,34,0,5102.38,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,2,Dept_02,2022-08-27,2022,3,8,August,34,0,19176.13,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,3,Dept_03,2022-08-27,2022,3,8,August,34,0,32703.84,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,4,Dept_04,2022-08-27,2022,3,8,August,34,0,17953.08,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,5,Dept_05,2022-08-27,2022,3,8,August,34,0,21614.24,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,6,Dept_06,2022-08-27,2022,3,8,August,34,0,17318.02,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,7,Dept_07,2022-08-27,2022,3,8,August,34,0,11408.76,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,8,Dept_08,2022-08-27,2022,3,8,August,34,0,23726.3,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,9,Dept_09,2022-08-27,2022,3,8,August,34,0,35890.12,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,10,Dept_10,2022-08-27,2022,3,8,August,34,0,6763.33,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,11,Dept_11,2022-08-27,2022,3,8,August,34,0,35479.63,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,12,Dept_12,2022-08-27,2022,3,8,August,34,0,57367.69,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,13,Dept_13,2022-08-27,2022,3,8,August,34,0,28662.61,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,14,Dept_14,2022-08-27,2022,3,8,August,34,0,19903.48,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,15,Dept_15,2022-08-27,2022,3,8,August,34,0,50369.84,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,16,Dept_16,2022-08-27,2022,3,8,August,34,0,20819.0,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,17,Dept_17,2022-08-27,2022,3,8,August,34,0,55749.81,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,18,Dept_18,2022-08-27,2022,3,8,August,34,0,41864.6,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,19,Dept_19,2022-08-27,2022,3,8,August,34,0,37747.46,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,20,Dept_20,2022-08-27,2022,3,8,August,34,0,48941.95,15486.749999999998,1,4470.83,2394.14,3934.39,2895.45,1791.94
48,Store_48,B,97869,Medium,1,Dept_01,2022-09-03,2022,3,9,September,35,1,17326.42,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,2,Dept_02,2022-09-03,2022,3,9,September,35,1,53822.08,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,3,Dept_03,2022-09-03,2022,3,9,September,35,1,46746.34,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,4,Dept_04,2022-09-03,2022,3,9,September,35,1,34829.96,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,5,Dept_05,2022-09-03,2022,3,9,September,35,1,63401.25,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,6,Dept_06,2022-09-03,2022,3,9,September,35,1,29869.7,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,7,Dept_07,2022-09-03,2022,3,9,September,35,1,54427.66,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,8,Dept_08,2022-09-03,2022,3,9,September,35,1,31905.95,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,9,Dept_09,2022-09-03,2022,3,9,September,35,1,42281.62,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,10,Dept_10,2022-09-03,2022,3,9,September,35,1,62586.37,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,11,Dept_11,2022-09-03,2022,3,9,September,35,1,26344.47,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,12,Dept_12,2022-09-03,2022,3,9,September,35,1,56623.12,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,13,Dept_13,2022-09-03,2022,3,9,September,35,1,86133.97,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,14,Dept_14,2022-09-03,2022,3,9,September,35,1,43776.76,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,15,Dept_15,2022-09-03,2022,3,9,September,35,1,69361.75,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,16,Dept_16,2022-09-03,2022,3,9,September,35,1,32503.11,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,17,Dept_17,2022-09-03,2022,3,9,September,35,1,59601.49,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,18,Dept_18,2022-09-03,2022,3,9,September,35,1,77940.1,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,19,Dept_19,2022-09-03,2022,3,9,September,35,1,21049.88,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,20,Dept_20,2022-09-03,2022,3,9,September,35,1,58247.77,11206.77,1,4258.42,191.06,461.27,5162.84,1133.18
48,Store_48,B,97869,Medium,1,Dept_01,2022-09-10,2022,3,9,September,36,0,45042.66,9943.15,1,1265.36,1238.71,2918.23,3214.5,1306.35
48,Store_48,B,97869,Medium,2,Dept_02,2022-09-10,2022,3,9,September,36,0,36154.83,9943.15,1,1265.36,1238.71,2918.23,3214.5,1306.35
48,Store_48,B,97869,Medium,3,Dept_03,2022-09-10,2022,3,9,September,36,0,45298.61,9943.15,1,1265.36,1238.71,2918.23,3214.5,1306.35
48,Store_48,B,97869,Medium,4,Dept_04,2022-09-10,2022,3,9,September,36,0,22670.57,9943.15,1,1265.36,1238.71,2918.23,3214.5,1306.35
48,Store_48,B,97869,Medium,5,Dept_05,2022-09-10,2022,3,9,September,36,0,39250.97,9943.15,1,1265.36,1238.71,2918.23,3214.5,1306.35
